artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId,user
Beastie Boys,Chloe,F,38,Cuevas,172.22485,paid,"San Francisco-Oakland-Hayward, CA",648,The Maestro,49,Chloe Cuevas
TrentemÃÂ¸ller,Chloe,F,39,Cuevas,247.562,paid,"San Francisco-Oakland-Hayward, CA",648,Miss You,49,Chloe Cuevas
Eagle Seagull,Chloe,F,40,Cuevas,242.6771,paid,"San Francisco-Oakland-Hayward, CA",648,You Can't Call Yourself A Secret,49,Chloe Cuevas
Luke Bryan,Chloe,F,41,Cuevas,175.17668999999998,paid,"San Francisco-Oakland-Hayward, CA",648,Rain Is A Good Thing,49,Chloe Cuevas
Steve Ouimette,Chloe,F,42,Cuevas,375.06567,paid,"San Francisco-Oakland-Hayward, CA",648,The Devil Went Down To Georgia,49,Chloe Cuevas
Jill Scott,Chloe,F,43,Cuevas,231.52281000000002,paid,"San Francisco-Oakland-Hayward, CA",648,Golden,49,Chloe Cuevas
Edward Sharpe & The Magnetic Zeros,Chloe,F,44,Cuevas,306.31138,paid,"San Francisco-Oakland-Hayward, CA",648,Home,49,Chloe Cuevas
Muse,Chloe,F,45,Cuevas,346.69669,paid,"San Francisco-Oakland-Hayward, CA",648,Resistance,49,Chloe Cuevas
Usher featuring will.i.am,Chloe,F,46,Cuevas,395.72853,paid,"San Francisco-Oakland-Hayward, CA",648,OMG,49,Chloe Cuevas
Nine Inch Nails,Chloe,F,47,Cuevas,254.71955,paid,"San Francisco-Oakland-Hayward, CA",648,Gave Up,49,Chloe Cuevas
Franz Ferdinand,Chloe,F,48,Cuevas,254.79791,paid,"San Francisco-Oakland-Hayward, CA",648,This Fire,49,Chloe Cuevas
America,Chloe,F,49,Cuevas,223.97342000000003,paid,"San Francisco-Oakland-Hayward, CA",648,Tin Man (Live),49,Chloe Cuevas
Built To Spill,Chloe,F,51,Cuevas,357.642,paid,"San Francisco-Oakland-Hayward, CA",648,Some (Album),49,Chloe Cuevas
Gorillaz,Chloe,F,52,Cuevas,196.91057,paid,"San Francisco-Oakland-Hayward, CA",648,Broken,49,Chloe Cuevas
N.E.R.D. FEATURING MALICE,Jayden,M,0,Fox,288.9922,free,"New Orleans-Metairie, LA",184,Am I High (Feat. Malice),101,Jayden Fox
Death Cab for Cutie,Stefany,F,1,White,216.42404,free,"Lubbock, TX",82,A Lack Of Color (Album Version),83,Stefany White
Tracy Gang Pussy,Stefany,F,2,White,221.33506,free,"Lubbock, TX",82,I Have A Wish,83,Stefany White
Skillet,Kevin,M,0,Arellano,178.02403999999999,free,"Harrisburg-Carlisle, PA",153,Monster (Album Version),66,Kevin Arellano
Dance Gavin Dance,Marina,F,0,Sutton,218.46159,free,"Salinas, CA",47,Uneasy Hearts Weigh The Most,48,Marina Sutton
Dalto,Aiden,M,1,Hess,190.40608,free,"La Crosse-Onalaska, WI-MN",170,Falta Te Dizer,86,Aiden Hess
Kanye West,Makinley,F,0,Jones,278.88281,free,"Chicago-Naperville-Elgin, IL-IN-WI",118,Family Business,17,Makinley Jones
Jason Mraz & Colbie Caillat,Kevin,M,0,Arellano,189.6224,free,"Harrisburg-Carlisle, PA",187,Lucky (Album Version),66,Kevin Arellano
Liz Callaway,Lily,F,0,Koch,175.43791000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Journey To The Past  (LP Version),15,Lily Koch
The Decemberists,Lily,F,1,Koch,242.59873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Everything I Try to Do_ Nothing Seems to Turn Out Right,15,Lily Koch
Christina Aguilera,Lily,F,2,Koch,254.48443999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Impossible,15,Lily Koch
OneRepublic,Lily,F,3,Koch,224.67872999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Secrets,15,Lily Koch
Cat Stevens,Kynnedi,F,1,Sanchez,200.202,free,"Cedar Rapids, IA",88,Wild World,89,Kynnedi Sanchez
Brett Dennen,Lily,F,4,Koch,179.66975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,World Keeps Turning,15,Lily Koch
Godsmack,Lily,F,5,Koch,208.24771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Greed,15,Lily Koch
Anis,Lily,F,6,Koch,246.59546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Swing Javanaise,15,Lily Koch
Tiziano Ferro,Lily,F,7,Koch,251.42812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Ed Ero Contentissimo,15,Lily Koch
Kylie Auldist,Lily,F,8,Koch,265.92607999999996,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Ship Inside A Bottle,15,Lily Koch
Benga,Lily,F,9,Koch,286.17098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,The Cut,15,Lily Koch
T. Rex,Lily,F,10,Koch,132.85832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Ride A White Swan,15,Lily Koch
Mexican Institute of Sound,Lily,F,11,Koch,278.04689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Mirando a Las Muchachas,15,Lily Koch
Velour 100,Lily,F,12,Koch,202.29179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Clouds (Of Color Bright Album Version),15,Lily Koch
Maria de Barros,Lily,F,13,Koch,276.29669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Riberonzinha,15,Lily Koch
Toby Keith,Lily,F,14,Koch,177.162,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Big Blue Note,15,Lily Koch
Marques Houston,Lily,F,15,Koch,264.98567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Naked,15,Lily Koch
Commit Suicide,Lily,F,16,Koch,105.48200000000001,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,In All This Revelation,15,Lily Koch
Smile Empty Soul,Lily,F,17,Koch,218.61832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Bottom of a Bottle (Explicit Album Version),15,Lily Koch
Amy Winehouse,Lily,F,18,Koch,221.1522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Wake Up Alone,15,Lily Koch
Eyehategod,Lily,F,19,Koch,155.66322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Sisterfucker (part Ii),15,Lily Koch
Sunidhi Chauhan / Anu Malik / Jatin Sharma,Lily,F,20,Koch,319.32036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Dekh Le,15,Lily Koch
Blondie,Lily,F,21,Koch,127.73832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Little Girl Lies (2001 Digital Remaster),15,Lily Koch
She & Him,Lily,F,23,Koch,167.83628000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Got Me,15,Lily Koch
The Black Keys,Lily,F,24,Koch,294.76526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,The Lengths,15,Lily Koch
Survivor,Lily,F,25,Koch,245.36771000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Eye Of The Tiger,15,Lily Koch
Conya Doss,Lily,F,26,Koch,317.98812000000004,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,I Miss You,15,Lily Koch
Disney Studio Chorus,Lily,F,28,Koch,234.84036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Little April Shower,15,Lily Koch
Dirty Projectors,Lily,F,29,Koch,319.63383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Stillness Is The Move,15,Lily Koch
Boom Bip,Lily,F,30,Koch,330.16118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,From Left To Right,15,Lily Koch
Avantasia,Lily,F,31,Koch,368.97914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Shelter From The Rain,15,Lily Koch
Amon Amarth,Lily,F,32,Koch,312.29342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,North Sea Storm (Live),15,Lily Koch
Young Money featuring Lloyd,Lily,F,33,Koch,196.33587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,BedRock (Radio Edit) (feat.Lloyd),15,Lily Koch
Breakbeat Era,Lily,F,34,Koch,326.32117999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Anti-Everything,15,Lily Koch
Local Natives,Lily,F,35,Koch,237.92281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Airplanes,15,Lily Koch
Gabriella Cilmi,Lily,F,36,Koch,207.38567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Awkward Game,15,Lily Koch
Minus The Bear,Tegan,F,1,Levine,219.76771000000002,free,"Portland-South Portland, ME",165,Knights,80,Tegan Levine
Calle 13 Featuring CafÃÂ© Tacuba,Lily,F,37,Koch,293.32853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,No Hay Nadie Como TÃÂº,15,Lily Koch
Frumpies,Aleena,F,0,Kirby,134.47791,paid,"Waterloo-Cedar Falls, IA",157,Fuck Kitty,44,Aleena Kirby
D-12,Aleena,F,1,Kirby,261.40689,paid,"Waterloo-Cedar Falls, IA",157,Barbershop,44,Aleena Kirby
Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Tegan,F,2,Levine,375.19628,free,"Portland-South Portland, ME",165,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,80,Tegan Levine
Dragonette,Lily,F,38,Koch,246.49097999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Fixin to Thrill,15,Lily Koch
Pennywise,Mohammad,M,0,Rodriguez,188.26404,free,"Sacramento--Roseville--Arden-Arcade, CA",87,The Western World,88,Mohammad Rodriguez
Kanye West,Aleena,F,2,Kirby,238.52362999999997,paid,"Waterloo-Cedar Falls, IA",157,Flashing Lights,44,Aleena Kirby
Flash And The Pan,Lily,F,39,Koch,224.65261,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Waiting for a Train [Single Mix],15,Lily Koch
Washed Out,Tegan,F,3,Levine,168.6722,free,"Portland-South Portland, ME",165,New Theory,80,Tegan Levine
Katy Perry,Aleena,F,3,Kirby,179.40853,paid,"Waterloo-Cedar Falls, IA",157,I Kissed A Girl,44,Aleena Kirby
AFI,Lily,F,40,Koch,198.97423999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Miss Murder,15,Lily Koch
Drake / Kanye West / Lil Wayne / Eminem,Aleena,F,4,Kirby,357.66812000000004,paid,"Waterloo-Cedar Falls, IA",157,Forever,44,Aleena Kirby
The Crests,Lily,F,41,Koch,182.88281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,16 Candles,15,Lily Koch
Nirvana,Lily,F,42,Koch,219.08853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Come As You Are,15,Lily Koch
Knights Of The Abyss,Aleena,F,5,Kirby,205.66159,paid,"Waterloo-Cedar Falls, IA",157,Dragon Pie,44,Aleena Kirby
Binary Star,Lily,F,43,Koch,300.19872999999995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Honest Expression,15,Lily Koch
Nada Surf,Aleena,F,6,Kirby,181.08036,paid,"Waterloo-Cedar Falls, IA",157,Whose Authority,44,Aleena Kirby
Blank & Jones,Aleena,F,7,Kirby,310.15137999999996,paid,"Waterloo-Cedar Falls, IA",157,Beyond Time (Ambient Mix),44,Aleena Kirby
Carnifex,Lily,F,44,Koch,219.89832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,By Darkness Enslaved,15,Lily Koch
Bono / Secret Machines,Lily,F,45,Koch,285.43955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,I Am The Walrus,15,Lily Koch
Broadcast 2000,Aleena,F,8,Kirby,198.84363000000002,paid,"Waterloo-Cedar Falls, IA",157,The View,44,Aleena Kirby
Pixies,Aleena,F,9,Kirby,229.3024,paid,"Waterloo-Cedar Falls, IA",157,Where Is My Mind?,44,Aleena Kirby
Kings Of Leon,Lily,F,46,Koch,242.99057000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Holy Roller Novocaine,15,Lily Koch
Arctic Monkeys,Aleena,F,10,Kirby,221.85751000000002,paid,"Waterloo-Cedar Falls, IA",157,You Know I'm No Good,44,Aleena Kirby
Alliance Ethnik,Lily,F,47,Koch,252.21178999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,ReprÃÂ©sente,15,Lily Koch
Apocalyptica,Chloe,F,0,Cuevas,409.86077,free,"San Francisco-Oakland-Hayward, CA",179,Coma,49,Chloe Cuevas
Big Tymers,Aleena,F,11,Kirby,256.15628,paid,"Waterloo-Cedar Falls, IA",157,Lil Mama,44,Aleena Kirby
Pat Green,Lily,F,48,Koch,295.33995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Whiskey,15,Lily Koch
Daughtry,Aleena,F,12,Kirby,249.91302000000002,paid,"Waterloo-Cedar Falls, IA",157,No Surprise,44,Aleena Kirby
Air,Chloe,F,1,Cuevas,212.21832,free,"San Francisco-Oakland-Hayward, CA",179,Playground Love,49,Chloe Cuevas
Sam Cooke,Lily,F,49,Koch,122.04363000000001,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Ain't Misbehavin,15,Lily Koch
Live,Aleena,F,13,Kirby,203.28444,paid,"Waterloo-Cedar Falls, IA",157,Deep Enough,44,Aleena Kirby
Everclear,Lily,F,50,Koch,222.61506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Summerland,15,Lily Koch
Alison Krauss / Union Station,Aleena,F,14,Kirby,129.67138,paid,"Waterloo-Cedar Falls, IA",157,Down To The River To Pray,44,Aleena Kirby
The All-American Rejects,Lily,F,51,Koch,239.22893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Move Along,15,Lily Koch
Covenant,Aleena,F,15,Kirby,300.19872999999995,paid,"Waterloo-Cedar Falls, IA",157,XRDS,44,Aleena Kirby
You Me At Six,Aiden,M,0,Hess,191.13751000000002,free,"La Crosse-Onalaska, WI-MN",189,Liquid Confidence,86,Aiden Hess
Motion City Soundtrack,Lily,F,52,Koch,206.34077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Everything Is Alright (Album Version),15,Lily Koch
FM Static,Lily,F,53,Koch,169.84771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Something To Believe In,15,Lily Koch
Dave Gahan,Lily,F,54,Koch,272.92689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Kingdom,15,Lily Koch
Metallica,Lily,F,55,Koch,319.73832000000004,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Mama Said,15,Lily Koch
Dr. Hook,Lily,F,56,Koch,229.77261000000001,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Sylvia's Mother,15,Lily Koch
Gotan Project,Lily,F,57,Koch,321.30567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Diferente,15,Lily Koch
Carrie Underwood,Lily,F,58,Koch,221.3873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Play On,15,Lily Koch
Ut,Lily,F,59,Koch,313.86077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,I.D.,15,Lily Koch
Lil Wayne / Eminem,Lily,F,60,Koch,229.58975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Drop The World,15,Lily Koch
Damage,Lily,F,61,Koch,263.18322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,For Your Pleasure,15,Lily Koch
Rionegro / SolimÃÂµes,Lily,F,62,Koch,280.92036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,De SÃÂ£o Paulo ÃÂ BelÃÂ©m,15,Lily Koch
Drive-By Truckers,Lily,F,63,Koch,246.22975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Outfit,15,Lily Koch
Tweet,Lily,F,64,Koch,256.39137999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Smoking Cigarettes (LP Version),15,Lily Koch
Ben Folds Five,Lily,F,65,Koch,207.882,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Steven's Last Night In Town,15,Lily Koch
Glen Hansard,Lily,F,66,Koch,239.59465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Lies,15,Lily Koch
Chevelle,Adler,M,0,Barrera,389.85098,free,"New York-Newark-Jersey City, NY-NJ-PA",174,Dos (LP Version),100,Adler Barrera
Bill Withers,Lily,F,67,Koch,383.73832000000004,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Make Love To Your Mind,15,Lily Koch
Jorge Drexler,Adler,M,1,Barrera,272.14322000000004,free,"New York-Newark-Jersey City, NY-NJ-PA",174,Salvapantallas,100,Adler Barrera
Michael Bolton,Lily,F,68,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,How Am I Supposed To Live Without You,15,Lily Koch
The Mercury Program,Adler,M,2,Barrera,449.12280999999996,free,"New York-Newark-Jersey City, NY-NJ-PA",174,Marianas,100,Adler Barrera
Duran Duran,Lily,F,69,Koch,321.88036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,The Seventh Stranger,15,Lily Koch
Little Boots,Lily,F,70,Koch,195.94404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Meddle,15,Lily Koch
Johnossi,Lily,F,71,Koch,174.2624,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Glory Days To Come,15,Lily Koch
BjÃÂ¶rk,Lily,F,72,Koch,348.57751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Undo,15,Lily Koch
Black Eyed Peas,Lily,F,73,Koch,226.37669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Hey Mama,15,Lily Koch
DecembeRadio,Lily,F,74,Koch,249.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,Find You Waiting,15,Lily Koch
Bonobo,Lily,F,75,Koch,270.41913999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",172,1009,15,Lily Koch
Five Iron Frenzy,Tegan,F,1,Levine,236.09423999999999,free,"Portland-South Portland, ME",194,Canada,80,Tegan Levine
Morcheeba,Tegan,F,2,Levine,347.71546,free,"Portland-South Portland, ME",194,The Sea,80,Tegan Levine
The Avett Brothers,Tegan,F,3,Levine,307.9571,free,"Portland-South Portland, ME",194,All My Mistakes (US4BW0700133),80,Tegan Levine
Dave Darell,Aiden,M,0,Hess,217.33832,free,"La Crosse-Onalaska, WI-MN",197,Children,86,Aiden Hess
Priestess,Ryan,M,1,Smith,190.45832,free,"San Jose-Sunnyvale-Santa Clara, CA",183,Talk To Her,26,Ryan Smith
Arcade Fire,Ryan,M,2,Smith,169.19465,free,"San Jose-Sunnyvale-Santa Clara, CA",183,I'm Sleeping In A Submarine,26,Ryan Smith
Daft Punk,Ryan,M,3,Smith,211.69587,free,"San Jose-Sunnyvale-Santa Clara, CA",183,Crescendolls,26,Ryan Smith
Nickel Creek,Ryan,M,4,Smith,255.13751000000002,free,"San Jose-Sunnyvale-Santa Clara, CA",183,When In Rome,26,Ryan Smith
Squeeze,Ryan,M,5,Smith,229.56363,free,"San Jose-Sunnyvale-Santa Clara, CA",183,Footprints,26,Ryan Smith
Creedence Clearwater Revival,Samuel,M,0,Gonzalez,175.80363,free,"Houston-The Woodlands-Sugar Land, TX",60,Sweet Hitch-Hiker,61,Samuel Gonzalez
Kierra Sheard,Samuel,M,1,Gonzalez,299.02322000000004,free,"Houston-The Woodlands-Sugar Land, TX",60,Love Like Crazy (Extended Mix),61,Samuel Gonzalez
Greg Laswell,Mohammad,M,1,Rodriguez,251.08853,free,"Sacramento--Roseville--Arden-Arcade, CA",193,Comes And Goes ( In Waves ),88,Mohammad Rodriguez
Pavement,Mohammad,M,3,Rodriguez,99.16036,free,"Sacramento--Roseville--Arden-Arcade, CA",193,Mercy:The Laundromat,88,Mohammad Rodriguez
Sixx A.M.,Mohammad,M,4,Rodriguez,280.58077000000003,free,"Sacramento--Roseville--Arden-Arcade, CA",193,Courtesy Call (Explicit),88,Mohammad Rodriguez
Leonard Cohen,Mohammad,M,5,Rodriguez,267.67627999999996,free,"Sacramento--Roseville--Arden-Arcade, CA",193,I'm Your Man,88,Mohammad Rodriguez
The Tallest Man On Earth,Joseph,M,0,Gutierrez,203.62403999999998,free,"Columbia, SC",167,The Wild Hunt,75,Joseph Gutierrez
My Chemical Romance,Joseph,M,1,Gutierrez,161.90649,free,"Columbia, SC",167,Teenagers (Album Version),75,Joseph Gutierrez
Wendy Rene,Joseph,M,2,Gutierrez,182.46485,free,"Columbia, SC",167,After Laughter (Comes Tears) (LP Version),75,Joseph Gutierrez
Jack Johnson / Paula Fuga,Joseph,M,3,Gutierrez,178.33751,free,"Columbia, SC",167,Country Road,75,Joseph Gutierrez
Tub Ring,Joseph,M,4,Gutierrez,233.69097999999997,free,"Columbia, SC",167,Invalid,75,Joseph Gutierrez
No Doubt,Mohammad,M,0,Rodriguez,44.93016,free,"Sacramento--Roseville--Arden-Arcade, CA",205,BND,88,Mohammad Rodriguez
Katy Perry,Mohammad,M,1,Rodriguez,179.40853,free,"Sacramento--Roseville--Arden-Arcade, CA",205,I Kissed A Girl,88,Mohammad Rodriguez
Neutral Milk Hotel,Joseph,M,5,Gutierrez,248.37179,free,"Columbia, SC",167,Ghost,75,Joseph Gutierrez
Dwight Yoakam,Ava,F,0,Robinson,239.3073,free,"New Haven-Milford, CT",156,You're The One,50,Ava Robinson
Ella Fitzgerald,Joseph,M,6,Gutierrez,427.15382999999997,free,"Columbia, SC",167,On Green Dolphin Street (Medley) (1999 Digital Remaster),75,Joseph Gutierrez
Tony Rohr,Ava,F,1,Robinson,403.09506,free,"New Haven-Milford, CT",156,Van Comp,50,Ava Robinson
Braid,Joseph,M,7,Gutierrez,222.74567000000002,free,"Columbia, SC",167,Divers,75,Joseph Gutierrez
Fourmost,Joseph,M,8,Gutierrez,113.6322,free,"Columbia, SC",167,Hello Little Girl,75,Joseph Gutierrez
Catupecu Machu,Joseph,M,9,Gutierrez,212.32281,free,"Columbia, SC",167,Hormigas,75,Joseph Gutierrez
Creed,Joseph,M,10,Gutierrez,329.87383,free,"Columbia, SC",167,Weathered,75,Joseph Gutierrez
Ennio Morricone,Joseph,M,11,Gutierrez,215.01342000000002,free,"Columbia, SC",167,Chi Mai (El Profesional),75,Joseph Gutierrez
Down To The Bone,Sylvie,F,0,Cruz,333.76608,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",182,Keep On Keepin' On,10,Sylvie Cruz
Three Drives,Sylvie,F,1,Cruz,411.6371,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",182,Greece 2000,10,Sylvie Cruz
Sebastien Tellier,Sylvie,F,2,Cruz,377.73016,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",182,Kilometer,10,Sylvie Cruz
Lonnie Gordon,Sylvie,F,3,Cruz,181.21098,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",182,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),10,Sylvie Cruz
Charttraxx Karaoke,Ava,F,0,Robinson,225.17506,free,"New Haven-Milford, CT",207,Fireflies,50,Ava Robinson
Ska-P,Ava,F,1,Robinson,220.21178999999998,free,"New Haven-Milford, CT",207,NiÃÂ±o Soldado,50,Ava Robinson
Dwight Yoakam,Ava,F,2,Robinson,239.3073,free,"New Haven-Milford, CT",207,You're The One,50,Ava Robinson
Radiohead,Ayleen,F,0,Wise,130.82076999999998,free,"Columbia, SC",70,Pop Is Dead,71,Ayleen Wise
Scouting for Girls,Ayleen,F,1,Wise,201.1424,free,"Columbia, SC",70,The Mountains Of Navaho,71,Ayleen Wise
Alliance Ethnik,Ayleen,F,2,Wise,195.94404,free,"Columbia, SC",70,SinceritÃÂ© Et Jalousie,71,Ayleen Wise
OutKast,Ayleen,F,3,Wise,227.52607999999998,free,"Columbia, SC",70,Ova Da Wudz,71,Ayleen Wise
Bloodhound Gang,Kaleb,M,0,Cook,260.20526,free,"Yuba City, CA",53,Uhn Tiss Uhn Tiss Uhn Tiss,54,Kaleb Cook
Rammstein,Isaac,M,0,Valdez,228.46649,free,"Saginaw, MI",112,Adios,3,Isaac Valdez
Gershon Kingsley,Isaac,M,1,Valdez,146.57261,free,"Saginaw, MI",112,Pop Corn,3,Isaac Valdez
The Rakes,Isaac,M,2,Valdez,150.59546,free,"Saginaw, MI",112,Strasbourg,3,Isaac Valdez
The Killers,Jayden,M,32,Graves,246.80444,paid,"Marinette, WI-MI",594,Read My Mind,25,Jayden Graves
Tamia,Jayden,M,33,Graves,243.09506000000002,paid,"Marinette, WI-MI",594,Officially Missing You (Radio Version),25,Jayden Graves
Randy Crawford,Jayden,M,34,Graves,270.75872999999996,paid,"Marinette, WI-MI",594,Almaz,25,Jayden Graves
Frumpies,Jayden,M,35,Graves,134.47791,paid,"Marinette, WI-MI",594,Hello Kitty,25,Jayden Graves
Julia Fordham,Jayden,M,36,Graves,279.50975,paid,"Marinette, WI-MI",594,Girlfriend,25,Jayden Graves
The Black Keys,Jayden,M,37,Graves,239.59465,paid,"Marinette, WI-MI",594,Unknown Brother,25,Jayden Graves
Georgia Satellites,Jayden,M,38,Graves,178.88608,paid,"Marinette, WI-MI",594,Battleship Chains (LP Version),25,Jayden Graves
M.I.A.,Jayden,M,40,Graves,206.13179,paid,"Marinette, WI-MI",594,Paper Planes,25,Jayden Graves
Phish,Jayden,M,41,Graves,319.29424,paid,"Marinette, WI-MI",594,Prince Caspian,25,Jayden Graves
Dislocation Dance,Maia,F,0,Burke,122.87955,free,"Houston-The Woodlands-Sugar Land, TX",628,With A Smile On Your Face And A Frown In Your Heart,51,Maia Burke
The Black Keys,Jayden,M,42,Graves,238.62812000000002,paid,"Marinette, WI-MI",594,Strange Times,25,Jayden Graves
John Hiatt,Jayden,M,43,Graves,242.442,paid,"Marinette, WI-MI",594,Have A Little Faith In Me,25,Jayden Graves
Elvis Costello,Jayden,M,44,Graves,226.0371,paid,"Marinette, WI-MI",594,Watching The Detectives,25,Jayden Graves
Son House,Jayden,M,45,Graves,239.38567,paid,"Marinette, WI-MI",594,Death Letter Blues (Live),25,Jayden Graves
Cyndi Lauper,Jayden,M,46,Graves,231.81016,paid,"Marinette, WI-MI",594,She Bop,25,Jayden Graves
ÃÂtienne Daho,Jayden,M,47,Graves,231.3922,paid,"Marinette, WI-MI",594,Paris Ailleurs (Live 1992),25,Jayden Graves
Dragonforce,Jayden,M,48,Graves,345.5473,paid,"Marinette, WI-MI",594,Cry of the Brave,25,Jayden Graves
Rise Against,Jayden,M,49,Graves,242.25914,paid,"Marinette, WI-MI",594,Savior,25,Jayden Graves
Emmy The Great,Noah,M,0,Chavez,204.79955,free,"Ogden-Clearfield, UT",530,Mia,94,Noah Chavez
Kings Of Leon,Jayden,M,50,Graves,231.81016,paid,"Marinette, WI-MI",594,Use Somebody,25,Jayden Graves
Avenged Sevenfold,Jayden,M,51,Graves,283.76771,paid,"Marinette, WI-MI",594,Unholy Confessions,25,Jayden Graves
A.B. Quintanilla III Y Los Kumbia Kings,Jayden,M,52,Graves,196.77995,paid,"Marinette, WI-MI",594,Te Quiero A Ti,25,Jayden Graves
Coldplay,Jayden,M,53,Graves,228.62322000000003,paid,"Marinette, WI-MI",594,Only Superstition,25,Jayden Graves
B.o.B,Jayden,M,54,Graves,269.63546,paid,"Marinette, WI-MI",594,Nothin' On You [feat. Bruno Mars] (Album Version),25,Jayden Graves
Crystal Castles,Jayden,M,55,Graves,252.89097999999998,paid,"Marinette, WI-MI",594,Baptism,25,Jayden Graves
Justin Nozuka,Jayden,M,56,Graves,213.62892999999997,paid,"Marinette, WI-MI",594,Mr Therapy Man,25,Jayden Graves
